userID,friendID
144562,301337
144562,316303
144562,325302
144562,360936
144562,409386
144562,497095
144562,502855
144562,522992
144562,525419
144562,529359
144562,539688
144562,560178
144562,573417
144562,617317
144562,709789
144562,719344
144562,748236
144562,772157
144562,833800
144562,834376
144562,837172
144562,841967
144562,869053
144562,872280
144562,900354
144562,901436
144562,909826
144562,971290
144562,983003
144562,991074
144771,73080
144771,94085
144771,205920
144771,463864
144771,489577
144771,939109
144919,50241
145024,35632
145024,44162
145024,46049
145024,112134
145024,374572
145024,421038
145024,463864
145024,653180
145024,685892
145024,695893
145024,736141
145024,784616
145024,845632
145024,873129
145024,975124
145024,983433
145284,33622
145284,356813
145284,359265
145284,458072
145284,546836
145284,602238
145284,623294
145284,684086
145284,815960
145284,878123
145284,888088
145308,29847
145308,84439
145308,193676
145308,472734
145308,844831
145845,43004
145845,205920
145845,235413
145845,872280
145845,929711
146016,91355
146016,105772
146016,178036
146016,360936
146016,477165
146016,543504
146016,718811
146016,719344
146016,745745
146016,748236
146016,927331
146050,40167
146050,51309
146050,90694
146050,131162
146050,149710
146050,152292
146050,165064
146050,166292
146050,204172
146050,235381
146050,235413
146050,243588
146050,315741
146050,322877
146050,328648
146050,339202
146050,421038
146050,445584
146050,448151
146050,458072
146050,500243
146050,572295
146050,611037
146050,620114
146050,665978
146050,672075
146050,695893
146050,749499
146050,757732
146050,809388
146050,809698
146050,877034
146050,991074
146050,995474
146170,257737
146170,891512
146170,995474
147559,562855
147559,656056
147687,97664
147687,113887
147687,141626
147687,149710
147687,179421
147687,189623
147687,235413
147687,278830
147687,302819
147687,307077
147687,417664
147687,477165
147687,502855
147687,508580
147687,510457
147687,559800
147687,567276
147687,672075
147687,702113
147687,718811
147687,736141
147687,764148
147687,830138
147687,900354
147687,933875
147716,35301
147716,46049
147716,97664
147716,113887
147716,202511
147716,208084
147716,235413
147716,249741
147716,278830
147716,290858
147716,314004
147716,398903
147716,497095
147716,497387
147716,547245
147716,560009
147716,585626
147716,594395
147716,673712
147716,709789
147716,764148
147716,767217
147716,901815
147716,921500
147716,971290
148529,248522
148529,464695
148529,881980
148529,913681
148529,994931
149050,166292
149050,730985
149050,810801
149050,834761
149050,877034
149654,103910
149654,161042
149654,272968
149654,522992
149654,619079
149654,690928
149654,948660
149710,29341
149710,51309
149710,85151
149710,90694
149710,128154
149710,146050
149710,147687
149710,195691
149710,199575
149710,239727
149710,255620
149710,274002
149710,278830
149710,290858
149710,316303
149710,328648
149710,350287
149710,402706
149710,434435
149710,452902
149710,463864
149710,473629
149710,494116
149710,494923
149710,497387
149710,533645
149710,543504
149710,547245
149710,553669
149710,567276
149710,582638
149710,585626
149710,616727
149710,621581
149710,641101
149710,656748
149710,668296
149710,685892
149710,718811
149710,784623
149710,787431
149710,862066
149845,10243
149845,15762
149845,23413
149845,49766
149845,152478
149845,158599
149845,356813
149845,359265
149845,548897
149845,552679
149845,618019
149845,754834
149845,937704
149845,968242
150265,30727
151062,812593
151121,50241
151121,690723
151121,956139
152012,561339
152012,665978
152094,50241
152094,516653
152292,40167
152292,146050
152292,402706
152292,405415
152292,633398
152292,654489
152292,709789
152292,804583
152292,927331
152292,933875
152292,965152
152478,84252
152478,149845
152478,178381
152478,256407
152478,260834
152478,358531
152478,383577
152478,385510
152478,417654
152478,453432
152478,701078
152478,983454
152478,991436
152481,18043
152481,52441
152481,135234
152481,161042
152481,178036
152481,189144
152481,202511
152481,219737
152481,224720
152481,227356
152481,239727
152481,263666
152481,265474
152481,275713
152481,287323
152481,301337
152481,374572
152481,388163
152481,391445
152481,411093
152481,417664
152481,447987
152481,510457
152481,519266
152481,522992
152481,581813
152481,627954
152481,666005
152481,668296
152481,690928
152481,696944
152481,718042
152481,769063
152481,772157
152481,786116
152481,834376
152481,841967
152481,871393
152481,887152
152481,936822
152481,939571
152481,947148
152481,948660
152481,961018
152481,978120
152991,296109
152991,954515
153473,463864
154142,233136
154142,234235
154142,383236
154142,398253
154142,406426
154142,502818
154142,523601
154142,645088
154142,679107
154142,746758
154142,789805
154142,803238
154142,816529
154142,921349
154142,983454
154186,56577
154186,134081
154186,190171
154186,196095
154186,263144
154186,295548
154186,308469
154186,312559
154186,417037
154186,546836
154186,648669
154186,721150
154186,724664
154186,815960
154186,831812
154186,909244
154186,946410
154286,58052
154286,306883
154286,328891
154286,345522
154286,365616
154286,385467
154286,453432
154286,504406
154286,558817
154286,611037
154286,672753
154286,708228
154286,730985
154286,743002
154286,743325
154286,754834
154286,763494
154286,839843
154286,891920
154286,987402
154611,15762
154611,16154
154611,90148
154611,128194
154611,142118
154611,200749
154611,202247
154611,212644
154611,234235
154611,393604
154611,439346
154611,508406
154611,523601
154611,526882
154611,584565
154611,748809
154611,927331
154611,966008
154611,991436
154714,189144
154832,165064
154832,198793
154832,287399
154832,409584
154832,672753
154832,782827
154832,891920
154832,913681
155431,90287
155431,176789
155431,239727
155431,253095
155431,305246
155431,325302
155431,413789
155431,452902
155431,505547
155431,518921
155431,533247
155431,548221
155431,560178
155431,601817
155431,614445
155431,617317
155431,745745
155431,749597
155431,779163
155431,862066
155431,862531
155431,864274
155431,865119
155431,897835
155431,930591
155448,21488
155448,50241
155448,134594
155448,178036
155448,226184
155448,257365
155448,303118
155448,338687
155448,339202
155448,368320
155448,375845
155448,381742
155448,655767
155448,660679
155448,685438
155448,690723
155448,711678
155448,721041
155448,806873
155448,864274
155448,927331
155448,956139
155448,987402
155813,36989
155813,88833
155813,128643
155813,133694
155813,173252
155813,239727
155813,249741
155813,364034
155813,429368
155813,457566
155813,463864
155813,536170
155813,594395
155813,640322
155813,661636
155813,677058
155813,736141
155813,838961
155813,991074
156978,189623
156978,694461
157559,134594
157559,305246
157559,356813
157559,651873
157559,677188
157559,819064
157559,826214
157559,914075
157559,939571
157559,954515
157849,217484
157906,135234
157906,205920
157906,208192
157906,217877
157906,325302
157906,339202
157906,379468
157906,394550
157906,434435
157906,525454
157906,548651
157906,640518
157906,656748
157906,685438
157906,702113
157906,713609
157906,721041
157906,769063
157906,784451
157906,873017
158599,149845
158599,342022
158599,642984
159906,922821
160199,182620
160199,299012
160199,366716
160199,464038
160199,470988
160199,574096
160199,611198
160199,647093
160199,726374
160199,787676
160199,815960
160451,5334
160451,43004
160451,51309
160451,110303
160451,142925
160451,162330
160451,195691
160451,208224
160451,209564
160451,219737
160451,255238
160451,278958
160451,290858
160451,292771
160451,328648
160451,339202
160451,342670
160451,350287
160451,374572
160451,402769
160451,413789
160451,454428
160451,461672
160451,477165
160451,505547
160451,508816
160451,538152
160451,539688
160451,550465
160451,553669
160451,555976
160451,559248
160451,573417
160451,582638
160451,584174
160451,641101
160451,652256
160451,676547
160451,685438
160451,698971
160451,703680
160451,709789
160451,718811
160451,719344
160451,748236
160451,751813
160451,756469
160451,767217
160451,783042
160451,784451
160451,857818
160451,872280
160451,900354
160451,901436
160451,910685
160451,948660
160451,978528
160531,398903
160817,314004
160817,500846
160817,862066
160817,912099
160817,927895
161042,18043
161042,25155
161042,32813
161042,103910
161042,105772
161042,107122
161042,127409
161042,149654
161042,152481
161042,219737
161042,226184
161042,239727
161042,258600
161042,267531
161042,272515
161042,287323
161042,307836
161042,338687
161042,374572
161042,383577
161042,385920
161042,394479
161042,397925
161042,429368
161042,457281
161042,473629
161042,494923
161042,500846
161042,511970
161042,519861
161042,525419
161042,617866
161042,619079
161042,627954
161042,640322
161042,643349
161042,655693
161042,672075
161042,705632
161042,764148
161042,772157
161042,783758
161042,786116
161042,796444
161042,824555
161042,837172
161042,853276
161042,887152
161042,892491
161042,912099
161042,921500
161042,927895
161042,940375
161042,947148
161042,948660
161042,952776
161042,961018
162306,36420
162306,565019
162306,748236
162330,5334
162330,69792
162330,110303
162330,131162
162330,160451
162330,176789
162330,235413
162330,255620
162330,272968
162330,409386
162330,411093
162330,445584
162330,477165
162330,494116
162330,578024
162330,751455
162330,779448
162330,806610
162330,910685
162715,552679
162715,562855
162715,611037
163647,24356
163647,46049
163647,50241
163647,84149
163647,131584
163647,163796
163647,173252
163647,300740
163647,323213
163647,400684
163647,415534
163647,434435
163647,457281
163647,513869
163647,581089
163647,694983
163647,728367
163647,753692
163647,777468
163647,787431
163647,801034
163647,842403
163647,871689
163647,899692
163796,24356
163796,91959
163796,163647
163796,212644
163796,323213
163796,348711
163796,360729
163796,364315
163796,463864
163796,583923
163796,753692
163796,807227
163796,881873
163796,927331
163796,971290
164135,328887
164135,400288
164135,510562
164135,628474
164135,983166
164135,984356
165064,58052
165064,146050
165064,154832
165064,306883
165064,367841
165064,382421
165064,409584
165064,611037
165064,672753
165064,721150
165064,815960
165064,927331
165117,241456
165117,472016
165117,519934
165117,551116
165117,606978
165117,875987
165117,932825
165614,25155
165614,29229
165614,52441
165614,73080
165614,133694
165614,135234
165614,178036
165614,183541
165614,201999
165614,205920
165614,301337
165614,314004
165614,329721
165614,360936
165614,388163
165614,429368
165614,434435
165614,502855
165614,518921
165614,533645
165614,540926
165614,548221
165614,581089
165614,677188
165614,685438
165614,690928
165614,703680
165614,709789
165614,764148
165614,823908
165614,835622
165614,837172
165614,841967
165614,843911
165614,852394
165614,873017
165614,890217
165614,914075
165614,946410
165614,948660
166047,28983
166047,788707
166096,31327
166096,90694
166096,253537
166096,303118
166096,336630
166096,463864
166107,315741
166292,14468
166292,16583
166292,32513
166292,103652
166292,146050
166292,149050
166292,463435
166292,562020
166292,691588
166292,873129
166292,875987
166623,562855
166623,616727
166694,228228
168346,31383
168346,135234
168346,183541
168346,255238
168346,374572
168346,394479
168346,429368
168346,454428
168346,533247
168346,533645
168346,606750
168346,617317
168346,656748
168346,728654
168346,767217
168346,841967
168346,846172
168346,852394
168346,946410
168346,952776
168346,980278
168383,809388
168685,123196
168685,138760
168685,507005
168685,519861
168685,886557
168685,900442
168685,987325
169453,662690
169453,809388
169645,290858
169645,533645
169645,820043
169645,864274
169645,887200
170321,21197
170321,35632
170321,42287
170321,87420
170321,98940
170321,316303
170321,423420
170321,500243
170321,583847
170321,902967
170321,975124
170550,5545
170550,50945
170550,214760
170550,223286
170550,245669
170550,252585
170550,296720
170550,298171
170550,360729
170550,381520
170550,398903
170550,453432
170550,458072
170550,468812
170550,601148
170550,611037
170550,691588
170550,809635
170550,809698
170550,815960
170550,844831
170550,898415
170550,929711
170977,243896
170977,783758
172715,263666
173042,502990
173042,562855
173042,583847
173108,212710
173252,32806
173252,45937
173252,50241
173252,88833
173252,103652
173252,131584
173252,140602
173252,144562
173252,155813
173252,163647
173252,176789
173252,187384
173252,235452
173252,287882
173252,315741
173252,350827
173252,400684
173252,445584
173252,452902
173252,461672
173252,469180
173252,510457
173252,528461
173252,559248
173252,634006
173252,646811
173252,672075
173252,676547
173252,682482
173252,718811
173252,756469
173252,760280
173252,777468
173252,779448
173252,787417
173252,787431
173252,830138
173252,865119
173252,879323
173252,904490
173252,910685
173252,933875
173252,983433
174752,23425
174752,29341
174752,73080
174752,74017
174752,135234
174752,183541
174752,249741
174752,290858
174752,301337
174752,305246
174752,409386
174752,502855
174752,529359
174752,538152
174752,550465
174752,688290
174752,757732
174752,779448
174752,830138
174752,834376
174752,909826
174752,915822
174752,956139
175764,815960
176164,781785
176789,3859
176789,29229
176789,29341
176789,51309
176789,73080
176789,82245
176789,97664
176789,105772
176789,128154
176789,133694
176789,135234
176789,155431
176789,162330
176789,173252
176789,195691
176789,199575
176789,239727
176789,253537
176789,258600
176789,274002
176789,278830
176789,302819
176789,339202
176789,350287
176789,364034
176789,402769
176789,409386
176789,454428
176789,457281
176789,461672
176789,477165
176789,510457
176789,525419
176789,540926
176789,559248
176789,578024
176789,582638
176789,616727
176789,643349
176789,676547
176789,718811
176789,748236
176789,749597
176789,751813
176789,757732
176789,779448
176789,804583
176789,830138
176789,833800
176789,869053
176789,871393
176789,881238
176789,888338
176789,900119
176789,904490
176789,921349
176789,921500
176789,939238
176789,948660
176789,971793
176789,978528
176789,990076
177364,38683
177364,335833
177364,360729
177377,956532
177443,25155
177443,133694
177443,141626
177443,253537
177443,274002
177443,277054
177443,278830
177443,290858
177443,339202
177443,398903
177443,409386
177443,413789
177443,547245
177443,573417
177443,575684
177443,594395
177443,681518
177443,709789
177443,779448
177443,831812
177443,865119
177443,872280
177443,883476
178036,29229
178036,52441
178036,73080
178036,74017
178036,104494
178036,105772
178036,133694
178036,135234
178036,140602
178036,146016
178036,152481
178036,155448
178036,165614
178036,179421
178036,189144
178036,198694
178036,226184
178036,227356
178036,237321
178036,239727
178036,253537
178036,265474
178036,287323
178036,300804
178036,301337
178036,304970
178036,325302
178036,328648
178036,339202
178036,376613
178036,383577
178036,391445
178036,399905
178036,409386
178036,434435
178036,454933
178036,497872
178036,502855
178036,518921
178036,529359
178036,533247
178036,533645
178036,543504
178036,560178
178036,573417
178036,585626
178036,601817
178036,606750
178036,654187
178036,656748
178036,698971
178036,700784
178036,702113
178036,704863
178036,712669
178036,714512
178036,727337
178036,728654
178036,745745
178036,749597
178036,751813
178036,759408
178036,769063
178036,772157
178036,777914
178036,786116
178036,801034
178036,826214
178036,834376
178036,841967
178036,843911
178036,871393
178036,872280
178036,873017
178036,889399
178036,896821
178036,914075
178036,915822
178036,936822
178036,947148
178036,968045
178036,978120
178090,624871
178381,50241
178381,62659
178381,77635
178381,152478
178381,229999
178381,233136
178381,245375
178381,256407
178381,315247
178381,383236
178381,398253
178381,425517
178381,463435
178381,482681
178381,523601
178381,588774
178381,632522
178381,677025
178381,791263
178381,826268
178381,834971
178381,983454
179421,15762
179421,109353
179421,141626
179421,147687
179421,178036
179421,217580
179421,217877
179421,253537
179421,258600
179421,274002
179421,290858
179421,296720
179421,304970
179421,305246
179421,314004
179421,316303
179421,338687
179421,360936
179421,402706
179421,409386
179421,417664
179421,468276
179421,494116
179421,497872
179421,510457
179421,525419
179421,543504
179421,547245
179421,560178
179421,573417
179421,617317
179421,672075
179421,676547
179421,685438
179421,689551
179421,721041
179421,749499
179421,757732
179421,759408
179421,764148
179421,806610
179421,809698
179421,843911
179421,846009
179421,857818
179421,869053
179421,956139
179421,983003
180375,777914
181200,256407
181200,583847
181200,663510
181498,35953
182339,17180
182620,12180
182620,160199
182620,249667
182620,287399
182620,295548
182620,366716
182620,385467
182620,459902
182620,464038
182620,518855
182620,548897
182620,606675
182620,665978
182620,800010
182620,815960
182620,940045
182620,993278
182917,131584
182917,720908
182917,876906
183541,29229
183541,29341
183541,52441
183541,73080
183541,94085
183541,109353
183541,133694
183541,135234
183541,165614
183541,168346
183541,174752
183541,199575
183541,208192
183541,225106
183541,235465
183541,249741
183541,269870
183541,290858
183541,300804
183541,301186
183541,301337
183541,315410
183541,316303
183541,339202
183541,374572
183541,388163
183541,397832
183541,409386
183541,445584
183541,454854
183541,475311
183541,486723
183541,489577
183541,518921
183541,522992
183541,527585
183541,529359
183541,533645
183541,538152
183541,548221
183541,567656
183541,617317
183541,652256
183541,672075
183541,685438
183541,690928
183541,704863
183541,709789
183541,712669
183541,721041
183541,728654
183541,730687
183541,745745
183541,756469
183541,757732
183541,806610
183541,834376
183541,834761
183541,837172
183541,843911
183541,846172
183541,862066
183541,869053
183541,871393
183541,896821
183541,900354
183541,909826
183541,913587
183541,914075
183541,915822
183541,927322
183541,927331
183541,948301
183541,956139
183541,978120
183697,116299
183697,342022
183697,781907
183735,111982
183735,237321
183735,374572
183735,559248
183735,672075
183735,726327
183735,751813
183735,846172
183735,871393
184614,13084
184614,32806
184614,131162
184614,142118
184614,290643
184614,322585
184614,398903
184614,445584
184614,454013
184614,466891
184614,528461
184614,598707
184614,685892
184614,787417
184614,792900
184614,816529
184614,846009
184614,899692
184991,36970
184991,91419
184991,705897
185660,35632
185660,46456
185660,73483
185706,35632
185706,42287
185706,46049
185706,402706
185706,572310
185706,653180
185706,757732
185706,788707
185706,879323
186308,73080
186308,749499
186308,976972
187384,5334
187384,35632
187384,42287
187384,46049
187384,49050
187384,85436
187384,102258
187384,131162
187384,141927
187384,173252
187384,195568
187384,235381
187384,255620
187384,316303
187384,328648
187384,336630
187384,345317
187384,494116
187384,517910
187384,526350
187384,572310
187384,585626
187384,621581
187384,633359
187384,653180
187384,736141
187384,817649
187384,830138
187384,857818
187384,877276
187384,927895
187384,943753
187384,980347
187469,257737
187469,329721
187469,360936
187469,913587
189144,18043
189144,85151
189144,119426
189144,152481
189144,154714
189144,178036
189144,259412
189144,287323
189144,374572
189144,434435
189144,522992
189144,525454
189144,573417
189144,640322
189144,655693
189144,690928
189144,699334
189144,772157
189144,914075
189144,921500
189144,936822
189144,948660
189144,961018
189623,13713
189623,140602
189623,147687
189623,156978
189623,205920
189623,219737
189623,277054
189623,287323
189623,374572
189623,424933
189623,452902
189623,461672
189623,494923
189623,718811
189623,760280
189623,846009
189623,872331
189623,881238
189623,887152
189623,888338
189623,901815
189623,987042
189707,92716
189707,342022
189707,748485
190171,10243
190171,112757
190171,154186
190171,195074
190171,208192
190171,269870
190171,328891
190171,421005
190171,459902
190171,548544
190171,589614
190171,655638
190171,721150
190171,803238
190171,809698
190171,831812
190171,909244
190171,927331
190171,931169
190904,31383
190904,391289
190904,525454
190904,745745
191061,562855
191061,953808
191061,993278
192054,5334
192054,131162
192054,235465
192054,255620
192054,274002
192054,328648
192054,339740
192054,374572
192054,445584
192054,477165
192054,494116
192054,703680
192054,779448
192054,888338
192937,50241
192937,52457
192937,140602
192937,219737
192937,249741
192937,275713
192937,364034
192937,381742
192937,397925
192937,402706
192937,454854
192937,457741
192937,594395
192937,641101
192937,736141
192937,790825
192937,823908
192937,881873
192937,912099
192937,968045
192937,971290
192937,991163
192937,991436
193676,84439
193676,145308
193676,275363
193676,360729
193676,463864
193676,651873
193676,844831
194721,726202
194721,772279
194857,583847
194857,844831
194857,899680
195074,29229
195074,65347
195074,138166
195074,190171
195074,198599
195074,256407
195074,257737
195074,328648
195074,386404
195074,434435
195074,513869
195074,543504
195074,548897
195074,589614
195074,648669
195074,846172
195074,909244
195074,931169
195074,940285
195074,943078
195568,35632
195568,68228
195568,112134
195568,187384
195568,672075
195613,50241
195613,128154
195613,278958
195613,718811
195613,879323
195613,983003
195691,29341
195691,40242
195691,51309
195691,90694
195691,105772
195691,131162
195691,141626
195691,149710
195691,160451
195691,176789
195691,198694
195691,199575
195691,217580
195691,274002
195691,290858
195691,316303
195691,319372
195691,368452
195691,394479
195691,402706
195691,409386
195691,413862
195691,452902
195691,458072
195691,461672
195691,462373
195691,494116
195691,508580
195691,525419
195691,533032
195691,543504
195691,547245
195691,548221
195691,567276
195691,582638
195691,596916
195691,672075
195691,676547
195691,685438
195691,711678
195691,718811
195691,751813
195691,769063
195691,804583
195691,820043
195691,864274
195691,869053
195691,893916
195691,897835
195691,915822
195691,980278
195691,991074
196095,21793
196095,56577
196095,61112
196095,154186
196095,208192
196095,263144
196095,295548
196095,303118
196095,367841
196095,394843
196095,421005
196095,546836
196095,589614
196095,618019
196095,648669
196095,721150
196095,724664
196095,809698
196095,815960
196095,817147
196095,831812
196095,909244
196095,921349
196095,931169
196095,946410
196095,949563
196145,15762
196145,235465
196145,394479
196145,547245
196145,632109
196145,652256
196145,784623
196165,46456
196165,583847
196767,32813
196767,97664
196767,109353
196767,110303
196767,128643
196767,144562
196767,201999
196767,208224
196767,255620
196767,258600
196767,263666
196767,265474
196767,287323
196767,287882
196767,305246
196767,319372
196767,328648
196767,352321
196767,360936
196767,374572
196767,494923
196767,497872
196767,502855
196767,533645
196767,672075
196767,689551
196767,691588
196767,784623
196767,803618
196767,835622
196767,837172
196767,843911
196767,846172
196767,852394
196767,871393
196767,896821
196767,914075
196767,927322
197033,3859
197033,718811
197117,429368
197548,55408
197548,308470
197548,315645
197548,356813
197548,458072
197548,552679
197548,623294
198599,29341
198599,35632
198599,44344
198599,74017
198599,195074
198599,202214
198599,257365
198599,290858
198599,319372
198599,328648
198599,338687
198599,387838
198599,405415
198599,408206
198599,441435
198599,519861
198599,543504
198599,560178
198599,564202
198599,564398
198599,573417
198599,606750
198599,626453
198599,655767
198599,721041
198599,751813
198599,757732
198599,772279
198599,779163
198599,783758
198599,806610
198599,828735
198599,862066
198599,864274
198599,969286
198599,978528
198599,991074
198599,991436
198694,6135
198694,133694
198694,136343
198694,178036
198694,195691
198694,217580
198694,263666
198694,272515
198694,305246
198694,319372
198694,338687
198694,391289
198694,498989
198694,533645
198694,626453
198694,676547
198694,709789
198694,728654
198694,745745
198694,749597
198694,801034
198694,836445
198694,846172
198694,864274
198694,896821
198694,913587
198694,914075
198694,954515
198694,978120
198793,154832
198812,256407
198812,425517
198812,656056
198812,748640
198812,887167
198812,983454
198916,25155
198916,339202
198916,510457
199187,447121
199187,562855
199187,633800
199187,672753
199187,945089
199575,15762
199575,23425
199575,29341
199575,40242
199575,52457
199575,68690
199575,73080
199575,82245
199575,88225
199575,149710
199575,176789
199575,183541
199575,195691
199575,217580
199575,255620
199575,258600
199575,287323
199575,290858
199575,296720
199575,305246
199575,319372
199575,339202
199575,342670
199575,385920
199575,394479
199575,402706
199575,434435
199575,477165
199575,502855
199575,538152
199575,540926
199575,547245
199575,560178
199575,601817
199575,616654
199575,640518
199575,652256
199575,655693
199575,672075
199575,700784
199575,704863
199575,721041
199575,748236
199575,764148
199575,769063
199575,827484
199575,828735
199575,834376
199575,864274
199575,865119
199575,872280
199575,872331
199575,896821
199575,909826
199575,913587
199575,930675
199575,936822
199575,956139
199575,978528
199575,991074
199621,582857
199621,690769
199796,35632
199796,687507
199796,817649
200080,50241
200080,103652
200080,218312
200080,615851
200080,821723
200749,119317
200749,154611
200749,522150
200749,714063
200749,834971
200749,931303
200909,446197
201981,299012
201981,305540
201981,329752
201981,436264
201999,29229
201999,133694
201999,135234
201999,138760
201999,165614
201999,196767
201999,301337
201999,305246
201999,360679
201999,388163
201999,473629
201999,483900
201999,553669
201999,652256
201999,685438
201999,700784
201999,846172
201999,872280
201999,890217
201999,914075
201999,926638
202173,56577
202173,421005
202173,682482
202173,909244
202214,105772
202214,136343
202214,198599
202214,395918
202214,413789
202214,417664
202214,489729
202214,538152
202214,539688
202214,578454
202214,711678
202214,728654
202214,804583
202214,820043
202214,900354
202214,915822
202247,46456
202247,154611
202247,257737
202247,535801
202247,651873
202335,257737
202335,996586
202511,147716
202511,152481
202511,280445
202511,287323
202511,445584
202511,491298
202511,494923
202511,617866
202511,652256
202511,655693
202511,699334
202511,703680
202511,705632
202511,772157
202511,838961
202511,852394
202511,857999
202511,914075
202511,921500
202511,927895
202511,936822
202511,999975
204172,6135
204172,109353
204172,146050
204172,302819
204172,305246
204172,349749
204172,456045
204172,478340
204172,560178
204172,578454
204172,596916
204172,668296
204172,672075
204172,757732
204172,779163
204172,804583
204172,849071
204172,852394
204172,897835
204172,948301
204172,995474
204809,347403
204809,646811
204809,725812
204809,893916
204809,984969
204933,389769
204933,727821
204933,743002
204933,961715
205920,23413
205920,29229
205920,50241
205920,67558
205920,72444
205920,102901
205920,106422
205920,111982
205920,112134
205920,116299
205920,138166
205920,144771
205920,145845
205920,157906
205920,165614
205920,189623
205920,219737
205920,225106
205920,238281
205920,253537
205920,306883
205920,320262
205920,338687
205920,348711
205920,360729
205920,375550
205920,381316
205920,383236
205920,391289
205920,397832
205920,402706
205920,418840
205920,423178
205920,428625
205920,434435
205920,457741
205920,469487
205920,488932
205920,502990
205920,522992
205920,548897
205920,606675
205920,645088
205920,651842
205920,655638
205920,656056
205920,677188
205920,678529
205920,685438
205920,721041
205920,724674
205920,729324
205920,748398
205920,754834
205920,769063
205920,789805
205920,808503
205920,809698
205920,815960
205920,831812
205920,844831
205920,846172
205920,871393
205920,925352
205920,937704
205920,991436
206430,45937
206430,329752
206430,562855
208084,29229
208084,103910
208084,147716
208084,316303
208084,582638
208084,629589
208084,749499
208192,10243
208192,16948
208192,29229
208192,56577
208192,67558
208192,73080
208192,133694
208192,157906
208192,183541
208192,190171
208192,196095
208192,249667
208192,263144
208192,269870
208192,328891
208192,394843
208192,425980
208192,459902
208192,593103
208192,612651
208192,648669
208192,651183
208192,690928
208192,721150
208192,724664
208192,831812
208192,834376
208192,858927
208192,860145
208192,909244
208192,921349
208192,927331
208192,931169
208192,946410
208224,25155
208224,105989
208224,140386
208224,142925
208224,160451
208224,196767
208224,209564
208224,255238
208224,280445
208224,287323
208224,292771
208224,330908
208224,350827
208224,409386
208224,446114
208224,454428
208224,461672
208224,473629
208224,525454
208224,534751
208224,540926
208224,555976
208224,572442
208224,594395
208224,652256
208224,668296
208224,685438
208224,703680
208224,718811
208224,784623
208224,786116
208224,808462
208224,823908
208224,824555
208224,834376
208224,846009
208224,881238
208224,887152
208224,896821
208224,900119
208224,910685
208224,912099
208224,912908
208224,921349
208224,927895
208237,35632
208237,749499
208530,16948
208530,346607
208530,642984
208530,968421
209564,29341
209564,105989
209564,142925
209564,160451
209564,208224
209564,278958
209564,287323
209564,292771
209564,301186
209564,394843
209564,453966
209564,454428
209564,525454
209564,549429
209564,551095
209564,555976
209564,641770
209564,672075
209564,681518
209564,690928
209564,718811
209564,921349
209564,948660
209919,234699
209919,835455
212256,256059
212256,269870
212256,345522
212256,483556
212256,588774
212256,865855
212256,898340
212425,44162
212425,761085
212644,46456
212644,154611
212644,163796
212644,360729
212644,443869
212644,466891
212644,583847
212644,616467
212644,642482
212644,809635
212644,881873
212710,173108
212710,888300
212905,459902
213799,877034
213860,257737
213860,425980
214760,170550
214760,226076
214760,425980
214760,724664
214829,105294
214829,672075
214829,789805
215456,389769
215456,728654
216482,625230
217484,131162
217484,157849
217484,406426
217484,448151
217580,29341
217580,101403
217580,104494
217580,179421
217580,195691
217580,198694
217580,199575
217580,258017
217580,263666
217580,290858
217580,296109
217580,486723
217580,519266
217580,522992
217580,533645
217580,606750
217580,640518
217580,668296
217580,685438
217580,721041
217580,728654
217580,834376
217580,836445
217580,841967
217580,869053
217580,893916
217580,927331
217580,948301
217580,956139
217877,29229
217877,96798
217877,104494
217877,128154
217877,133694
217877,157906
217877,179421
217877,255620
217877,287323
217877,460157
217877,473629
217877,573417
217877,656748
217877,679107
217877,681518
217877,689551
217877,709789
217877,784623
217877,887152
218067,9797
218067,17180
218067,74425
218067,252585
218067,303118
218067,322877
218067,356813
218067,463864
218067,548897
218067,552679
218067,953808
218312,131584
218312,200080
218312,346607
218312,398335
218312,783758
218312,821723
218312,881873
218312,971290
219737,50241
219737,152481
219737,160451
219737,161042
219737,189623
219737,192937
219737,205920
219737,274429
219737,274896
219737,280345
219737,322585
219737,338687
219737,358261
219737,374572
219737,383236
219737,391445
219737,398253
219737,470988
219737,475415
219737,522150
219737,522694
219737,581813
219737,583847
219737,718042
219737,767217
219737,780239
219737,787676
219737,789805
219737,790888
219737,824555
219737,921349
220422,15762
220422,45937
220422,329721
220518,43004
220518,425517
220518,547245
220518,662690
220518,674371
220518,823668
221082,97201
221082,632109
223062,596929
223062,695893
223286,120748
223286,170550
223286,303118
223286,408206
223286,733993
223302,137040
223302,278958
223302,356813
223302,391289
224720,18043
224720,91355
224720,97664
224720,103910
224720,107122
224720,152481
224720,272968
224720,275713
224720,299012
224720,374572
224720,423178
224720,434435
224720,525454
224720,617866
224720,656748
224720,699334
224720,718811
224720,913587
224720,940375
225106,18043
225106,52441
225106,73080
225106,183541
225106,205920
225106,227356
225106,338687
225106,391289
225106,397832
225106,489577
225106,522992
225106,583847
225106,617317
225106,836445
225106,900354
225106,914075
225106,968045
226076,50241
226076,214760
226076,323213
226076,464038
226076,470988
226076,598707
226076,690928
226076,726374
226076,940285
226076,956139
226089,16154
226089,234235
226089,241923
226089,322585
226089,383236
226184,18043
226184,73080
226184,133694
226184,135234
226184,136343
226184,155448
226184,161042
226184,178036
226184,253537
226184,280445
226184,287323
226184,296720
226184,338687
226184,408206
226184,502855
