userID,artistID,weight
277054,878291,73
277054,918042,914
277054,926341,27
277054,961450,162
277054,991841,21
277054,992122,10
277770,7391,132
277770,85370,1562
277770,88581,1679
277770,95297,186
277770,124092,1401
277770,134783,777
277770,155818,281
277770,168040,608
277770,169708,158
277770,175115,1267
277770,176088,133
277770,181501,173
277770,203088,1116
277770,282435,346
277770,285685,1352
277770,337273,970
277770,343176,545
277770,361613,2389
277770,378771,478
277770,384028,167
277770,397791,1349
277770,405050,213
277770,429117,128
277770,429815,302
277770,442208,5047
277770,569289,712
277770,578968,272
277770,640865,257
277770,668467,123
277770,683627,2128
277770,689022,200
277770,701088,329
277770,707607,1031
277770,724817,218
277770,785196,224
277770,830738,119
277770,837231,192
277770,853711,696
277770,918042,8806
277770,926341,574
277770,958530,140
278374,59550,76
278374,71619,51
278374,76710,50
278374,107765,55
278374,138281,22
278374,222168,25
278374,244124,13
278374,298381,11
278374,302845,18
278374,313852,29
278374,322436,50
278374,358032,29
278374,417921,14
278374,419839,19
278374,531167,97
278374,582709,25
278374,617660,22
278374,657582,15
278374,682351,11
278374,695937,24
278374,698415,24
278374,706119,13
278374,710589,72
278374,720021,29
278374,814031,30
278374,845427,18
278374,865987,27
278374,880536,23
278374,892846,25
278374,905373,14
278374,919754,21
278374,955087,30
278467,124092,1
278467,200862,1
278467,285685,1
278467,325135,2
278467,664221,1
278467,689022,3
278467,765004,1
278467,936020,1
278830,111351,480
278830,124092,285
278830,138281,291
278830,155818,885
278830,175115,987
278830,176088,261
278830,203088,89
278830,268232,377
278830,282435,139
278830,313536,87
278830,359220,563
278830,395742,110
278830,412339,145
278830,419839,1510
278830,429815,207
278830,442180,2090
278830,442208,206
278830,460195,135
278830,467336,244
278830,676985,1393
278830,706932,351
278830,728573,172
278830,817206,117
278830,831838,200
278830,853711,390
278830,912312,253
278830,918042,1762
278830,998913,814
278958,19394,43
278958,88581,45
278958,203088,10
278958,405050,114
278958,677576,5
278958,837412,2
279138,308431,148
279138,359964,123
279138,360794,238
279138,369725,240
279138,679820,122
279138,720471,255
279138,799189,174
280345,24488,677
280345,28920,508
280345,62959,57
280345,66853,106
280345,73778,123
280345,79564,211
280345,108289,53
280345,184702,82
280345,207572,448
280345,245332,89
280345,279540,74
280345,289302,3266
280345,322141,182
280345,356350,491
280345,357060,52
280345,412048,51
280345,417293,466
280345,449050,69
280345,516044,140
280345,528099,86
280345,652478,3173
280345,733338,871
280345,742092,1914
280345,878826,49
280345,892846,63
280345,914894,930
280345,940359,51
280345,961450,815
280345,974267,866
280345,998913,55
280445,7391,461
280445,85370,833
280445,95297,190
280445,124092,877
280445,134783,771
280445,155818,255
280445,156463,3864
280445,166845,236
280445,168040,1462
280445,175115,1049
280445,282435,1349
280445,285685,2518
280445,332403,1126
280445,337273,206
280445,343176,180
280445,353431,232
280445,359220,366
280445,380272,266
280445,418744,249
280445,429117,220
280445,442180,645
280445,442208,1067
280445,467336,327
280445,481574,220
280445,569289,426
280445,578968,1732
280445,656648,188
280445,668467,329
280445,674816,238
280445,683627,1134
280445,712748,357
280445,716602,246
280445,724817,13006
280445,821099,355
280445,850645,578
280445,878291,203
280445,885751,1009
280445,926341,603
280989,48739,47
280989,76655,45
280989,124092,81
280989,134783,94
280989,168040,602
280989,174080,84
280989,199474,215
280989,347465,60
280989,404332,49
280989,418744,54
280989,429815,184
280989,467336,63
280989,519837,46
280989,546613,160
280989,610392,114
280989,697735,72
280989,717014,46
280989,740537,64
280989,756720,85
280989,827034,125
280989,834789,47
280989,841918,68
280989,928279,84
280989,959059,76
281431,2282,190
281431,25918,3381
281431,30048,93
281431,59550,1438
281431,64135,526
281431,68758,40
281431,70231,769
281431,70790,52
281431,90008,42
281431,94700,34
281431,103828,46
281431,133019,29
281431,158427,53
281431,159780,86
281431,161791,46
281431,311561,567
281431,343176,106
281431,481574,61
281431,513102,49
281431,546334,34
281431,685277,35
281431,746858,157
281431,853711,1264
281431,885751,50
281431,902478,41
281431,926341,94
281457,81956,504
281457,99737,650
281457,289302,775
281457,357060,356
281457,371227,424
281457,654516,732
281457,670344,503
281457,681692,432
281457,850279,492
281457,895595,431
281457,930998,445
281457,943114,579
281457,950081,803
281457,995607,637
281601,59550,154
281601,62760,187
281601,75840,401
281601,107765,92
281601,127368,80
281601,139878,137
281601,158427,144
281601,222168,108
281601,231924,105
281601,322436,117
281601,359964,342
281601,417021,97
281601,419839,230
281601,440242,116
281601,457072,216
281601,549677,305
281601,558834,190
281601,559634,129
281601,657582,164
281601,676985,205
281601,682351,211
281601,693469,177
281601,706119,105
281601,720021,171
281601,731646,141
281601,799263,352
281601,821944,84
281601,828986,273
281601,879164,78
281601,923116,182
282809,168036,86
282809,242782,39
282809,519602,97
282809,722654,8
282809,993419,48
285752,49726,160
285752,59550,195
285752,64135,636
285752,95439,179
285752,134242,179
285752,163987,266
285752,203088,146
285752,244124,192
285752,253962,254
285752,313852,158
285752,407954,182
285752,418567,205
285752,419839,270
285752,427016,247
285752,528099,261
285752,567422,243
285752,577053,196
285752,655018,150
285752,667218,174
285752,680503,162
285752,682685,145
285752,690691,190
285752,706932,160
285752,866793,406
285752,871368,343
285752,882140,167
285752,912312,330
287323,33540,194
287323,40691,149
287323,85370,1081
287323,124092,260
287323,134242,72
287323,134783,80
287323,155818,72
287323,181501,81
287323,199666,76
287323,203088,172
287323,292823,195
287323,343176,134
287323,352427,182
287323,361613,4252
287323,405051,236
287323,429117,55
287323,442180,1778
287323,442208,5001
287323,493058,332
287323,593896,112
287323,617660,492
287323,618507,210
287323,656648,75
287323,683627,295
287323,807064,66
287323,810856,133
287323,821099,113
287323,837231,118
287323,850645,70
287323,915961,228
287323,918042,15339
287323,926341,524
287323,978372,107
287323,998913,73
287399,116583,92
287399,168036,63
287399,278891,83
287399,288799,71
287399,545860,98
287399,545918,141
287399,638966,96
287399,655225,78
287399,696423,168
287399,826122,68
287399,912372,212
287882,19394,999
287882,34924,400
287882,49317,304
287882,70231,635
287882,91130,221
287882,117240,300
287882,142195,272
287882,292823,304
287882,314168,253
287882,453267,285
287882,524197,985
287882,530577,2089
287882,598401,254
287882,639521,4516
287882,681692,316
287882,693469,671
287882,695522,203
287882,853711,1849
288123,366,125
288123,26158,137
288123,45981,99
288123,85370,165
288123,218206,1275
288123,302116,2795
288123,442180,95
288123,458201,168
288123,491372,97
288123,695522,279
288123,779403,133
288123,801568,263
288123,807942,127
288123,955087,119
288324,152196,474
288324,210958,498
288324,235559,438
288324,323369,809
288324,639983,528
288324,963603,1513
288324,998913,527
290350,20347,394
290350,21524,2203
290350,95439,329
290350,110101,492
290350,122935,3149
290350,133305,355
290350,193572,890
290350,205688,398
290350,220331,861
290350,368515,327
290350,369424,1665
290350,392287,623
290350,449058,525
290350,451332,552
290350,510309,349
290350,532702,592
290350,545918,21670
290350,589663,435
290350,598401,327
290350,617660,434
290350,655018,1117
290350,680503,766
290350,753436,1345
290350,812449,369
290350,839911,1972
290350,841918,790
290350,866793,347
290350,950460,709
290350,993433,428
290643,59550,555
290643,62760,104
290643,62959,264
290643,64135,1367
290643,80605,494
290643,154970,2648
290643,244124,1221
290643,352427,142
290643,400440,2356
290643,402992,70
290643,501522,169
290643,513382,128
290643,662929,163
290643,693469,193
290643,757952,195
290643,831838,717
290643,905373,90
290643,923116,10867
290643,930630,924
290643,942223,580
290643,944806,602
290643,956375,249
290643,964047,203
290643,996452,136
290858,366,203
290858,87843,1626
290858,111351,156
290858,124092,1226
290858,173500,159
290858,181501,2625
290858,200991,1273
290858,202503,282
290858,203088,4856
290858,282014,264
290858,285685,1690
290858,314168,668
290858,361613,5502
290858,364741,136
290858,442180,621
290858,442208,397
290858,449058,451
290858,556622,210
290858,611677,2252
290858,629128,242
290858,634974,322
290858,702123,274
290858,706932,312
290858,789786,2694
290858,807942,323
290858,810856,403
290858,853711,2009
290858,915961,3683
290858,962732,274
291936,34983,118
291936,227985,96
291936,558616,105
291936,619680,176
291936,695073,82
292139,24488,562
292139,30048,79
292139,184308,569
292139,210547,1561
292139,358492,76
292139,358706,104
292139,372792,86
292139,432302,394
292139,531801,148
292139,580997,80
292139,609548,296
292139,652478,575
292139,662095,724
292139,735779,113
292139,825636,398
292139,878826,236
292139,959318,241
292139,961450,274
292139,975724,111
292231,11502,573
292231,62959,706
292231,64135,7613
292231,99737,2458
292231,161791,1459
292231,182246,732
292231,217961,2932
292231,289302,993
292231,427016,1715
292231,437750,866
292231,519317,612
292231,528099,3172
292231,530577,1115
292231,657582,987
292231,710003,957
292231,720471,570
292231,760269,576
292231,861245,997
292231,879164,7027
292231,940359,957
292231,998913,1698
292771,85370,275
292771,155818,59
292771,172260,294
292771,175115,159
292771,181501,155
292771,203088,195
292771,311506,71
292771,325135,657
292771,337273,548
292771,353431,130
292771,361613,4087
292771,366172,163
292771,366475,274
292771,429815,4180
292771,442180,634
292771,442208,1666
292771,449058,46
292771,467336,156
292771,481574,45
292771,569289,98
292771,578968,239
292771,656648,76
292771,674816,145
292771,697735,89
292771,707607,46
292771,810277,153
292771,811014,51
292771,834789,69
292771,850645,123
292771,853711,2794
292771,885788,448
292771,918042,3080
292771,926341,49
292771,947232,48
292771,991841,49
293697,25918,175
293697,64135,5265
293697,71619,3474
293697,168036,531
293697,416657,1795
293697,417021,290
293697,524197,181
293697,530577,1013
293697,531167,238
293697,558834,1443
293697,617660,600
293697,626986,650
293697,633474,561
293697,639521,358
293697,676985,14793
293697,681692,1352
293697,682351,9876
293697,693469,4322
293697,701088,646
293697,736860,2896
293697,753600,190
293697,757952,162
293697,898797,428
293697,923116,2906
293697,942223,483
294105,28920,204
294105,45171,128
294105,62959,152
294105,64135,11164
294105,71619,112
294105,87475,156
294105,133305,149
294105,138281,46
294105,207964,47
294105,220331,196
294105,230551,122
294105,256944,257
294105,309284,60
294105,325011,373
294105,356350,111
294105,357060,52
294105,359964,91
294105,366435,49
294105,419839,49
294105,421008,170
294105,458201,61
294105,477958,53
294105,508949,97
294105,617660,78
294105,618674,157
294105,695522,84
294105,710003,244
294105,814031,161
294105,866793,65
294140,3894,17
294140,28824,10
294140,166932,15
294140,208721,8
294140,217961,13
294140,222129,8
294140,247498,9
294140,270910,18
294140,299199,11
294140,301921,10
294140,545860,8
294140,560212,10
294140,573677,8
294140,737971,11
294140,745054,14
294140,924505,9
295282,24488,33
295282,73778,295
295282,108289,74
295282,173540,61
295282,207572,264
295282,283094,40
295282,309284,84
295282,322141,27
295282,356350,708
295282,417293,335
295282,444328,236
295282,516044,58
295282,701088,46
295282,742092,155
295282,743493,793
295282,817323,285
295282,864429,60
295282,914894,1005
295282,961450,67
295282,974267,66
295548,2282,54
295548,50627,38
295548,59550,151
295548,64135,61
295548,94700,32
295548,149835,287
295548,235165,71
295548,289302,37
295548,323714,38
295548,349340,51
295548,371227,36
295548,397131,38
295548,419839,121
295548,483285,37
295548,600576,105
295548,617660,31
295548,633474,68
295548,659843,108
295548,672235,140
295548,682351,3039
295548,693469,50
295548,706119,103
295548,710589,300
295548,720021,757
295548,731343,34
295548,746858,174
295548,753600,194
295548,943114,65
295548,975724,103
295548,998913,43
296109,85370,755
296109,124092,958
296109,156463,352
296109,169708,343
296109,173500,130
296109,175115,267
296109,285685,163
296109,332403,303
296109,337273,214
296109,343176,127
296109,378771,298
296109,384028,147
296109,397791,203
296109,429815,373
296109,442180,450
296109,442208,1275
296109,493058,202
296109,515002,262
296109,569289,121
296109,668467,171
296109,707607,1100
296109,720245,162
296109,811014,186
296109,837231,192
296109,845658,2455
296109,850645,121
296109,853711,3113
296109,918042,100761
296109,926341,160
296378,49317,397
296378,149835,66
296378,231924,104
296378,232504,107
296378,298381,121
296378,302845,142
296378,332611,193
296378,366462,66
296378,371227,296
296378,400226,73
296378,530577,75
296378,531167,65
296378,544583,96
296378,589532,276
296378,600576,148
296378,670344,95
296378,682351,2793
296378,706119,1125
296378,720021,1654
296378,753600,69
296378,776827,631
296378,880536,62
296378,913809,144
296378,930998,455
296378,955087,598
296676,20451,477
296676,21244,445
296676,59550,1029
296676,62760,937
296676,71619,1585
296676,77532,294
296676,80605,324
296676,85370,379
296676,107765,261
296676,158396,393
296676,232504,303
296676,266299,387
296676,286710,356
296676,322436,680
296676,337599,337
296676,343176,364
296676,357060,469
296676,359129,798
296676,419839,1626
296676,427016,616
296676,430087,302
296676,505424,305
296676,524197,376
296676,528099,1316
296676,530577,1246
296676,617660,561
296676,657582,270
296676,676985,377
296676,693469,10282
296676,695937,366
296676,720245,598
296676,772796,954
296676,793537,280
296676,814031,327
296676,825117,271
296676,879164,371
296676,882140,529
296676,944806,471
296676,965682,291
296676,998913,368
296720,124092,5
296720,158535,1
296720,169708,6
296720,284338,1
296720,372557,1
296720,429815,5
296720,433133,348
296720,660710,31
296720,814128,1
296720,877336,3
296720,957839,1
297324,895346,10
298171,24488,1
298171,81773,11
298171,129335,26
298171,217961,4
298171,247498,1
298171,349340,1
298171,491372,1
298171,579967,1
298171,720021,9
298171,843062,2
298171,906984,2
299012,62959,204
299012,64135,3886
299012,147751,724
299012,161791,492
299012,230551,839
299012,290726,3581
299012,319202,157
299012,458201,319
299012,491372,449
299012,615562,125
299012,682351,262
299012,767751,148
299012,825117,1013
299012,890120,149
299012,935585,215
300538,11502,594
300538,19394,758
300538,99737,641
300538,190430,1385
300538,191894,849
300538,209750,3617
300538,289302,1513
300538,327235,1139
300538,337599,1358
300538,466431,666
300538,505424,853
300538,558616,1420
300538,593407,654
300538,598401,920
300538,599920,574
300538,625262,953
300538,697735,1188
300538,757765,818
300538,761521,608
300538,765421,1178
300538,779403,1903
300538,784662,772
300538,792241,682
300538,807530,909
300538,826122,757
300538,878826,677
300538,961450,716
300740,15238,534
300740,19394,1582
300740,110225,474
300740,124092,808
300740,134783,2489
300740,173500,574
300740,175115,1472
300740,203088,423
300740,220331,655
300740,259282,1034
300740,332403,638
300740,358877,1937
300740,369424,439
300740,404332,1146
300740,429815,1597
300740,442180,3142
300740,467336,606
300740,481574,4631
300740,493058,457
300740,530577,642
300740,593896,891
300740,614148,1155
300740,716602,453
300740,720245,600
300740,755701,1005
300740,785196,2104
300740,819379,511
300740,821099,1180
300740,839911,1040
300740,843807,514
300740,845658,644
300740,853711,2628
300740,918042,1002
300740,947232,919
300804,2282,203
300804,9510,137
300804,40691,1723
300804,70231,238
300804,71619,137
300804,83962,185
300804,138281,103
300804,154970,311
300804,155818,115
300804,158427,102
300804,166845,259
300804,199666,399
300804,203088,117
300804,209750,451
300804,244124,79
300804,282435,234
300804,311561,126
300804,323714,330
300804,337273,9084
300804,342381,343
300804,392334,231
300804,400440,200
300804,402992,208
300804,419839,115
300804,546334,202
300804,569772,91
300804,683627,250
300804,693469,170
300804,723165,221
300804,752720,122
300804,831576,345
300804,853711,552
300804,905373,142
300804,918042,218
300804,923116,135
300804,926341,127
300804,960105,114
301186,85370,6232
301186,95297,371
301186,124092,839
301186,133019,339
301186,175115,496
301186,203088,8417
301186,284338,1095
301186,314168,1009
301186,325011,1528
301186,332403,1092
301186,337273,13792
301186,343176,1088
301186,384028,5300
301186,392334,1348
301186,407954,455
301186,429815,395
301186,442180,1310
301186,442208,2348
301186,461185,3836
301186,467336,1522
301186,595517,355
301186,617660,8615
301186,674816,289
301186,746858,479
301186,811014,10946
301186,853711,2319
301186,910272,1988
301186,918042,18838
301337,7391,112
301337,40173,465
301337,40691,311
301337,85370,294
301337,111351,164
301337,119526,155
301337,124092,558
301337,134783,715
301337,139431,195
301337,159881,221
301337,169708,565
301337,175115,315
301337,181501,149
301337,182948,301
301337,279434,403
301337,282435,239
301337,332403,391
301337,341932,103
301337,343176,313
301337,354754,80
301337,397791,80
301337,418744,78
301337,442180,353
301337,442208,7920
301337,467336,417
301337,481574,257
301337,561824,86
301337,593896,245
301337,657582,236
301337,668467,82
301337,670219,74
301337,712748,148
301337,810856,188
301337,831576,768
301337,853711,1936
301337,898936,78
301337,918042,3841
301337,975724,102
302297,22989,46
302297,64135,318
302297,71619,333
302297,80605,215
302297,152053,44
302297,161791,164
302297,191805,92
302297,244124,1413
302297,313852,283
302297,323363,218
302297,342381,95
302297,357060,61
302297,412048,45
302297,416657,245
302297,457072,45
302297,457983,74
302297,524197,53
302297,528099,750
302297,560212,52
302297,618674,89
302297,626176,43
302297,667218,137
302297,676985,199
302297,693469,124
302297,757952,94
302297,814031,85
302297,865987,54
302297,879164,203
302297,880536,96
302297,905373,104
302297,912312,363
302297,923116,1624
302819,16297,2082
302819,26158,2000
302819,54879,1774
302819,110225,4705
302819,163987,1598
302819,244124,3870
302819,247498,1803
302819,252161,1895
302819,263311,2200
302819,313852,1874
302819,323363,4892
302819,357060,1917
302819,395233,1638
302819,417921,1531
302819,427016,2442
302819,463579,1615
302819,524197,1689
302819,528099,1314
302819,530577,1670
302819,543648,1702
302819,560212,1785
302819,589532,2442
302819,644221,1366
302819,672842,1369
302819,676985,1880
302819,706119,2822
302819,719852,2154
302819,720021,2466
302819,731646,1315
302819,737971,1437
302819,812449,1387
302819,814031,1349
302819,842353,1962
302819,859477,1724
302819,879164,3534
302819,880536,3252
302819,896302,1401
302819,947182,5318
303118,30958,61
303118,45171,57
303118,59550,227
303118,71619,65
303118,76710,96
303118,77532,107
303118,83962,60
303118,92051,70
303118,239589,60
303118,266299,149
303118,268162,217
303118,322436,295
303118,325011,87
303118,355309,130
303118,390497,66
303118,417021,146
303118,419839,157
303118,430087,311
303118,490313,62
303118,531167,55
303118,538512,101
303118,633474,79
303118,662929,65
303118,676985,167
303118,693469,87
303118,695937,62
303118,719321,53
303118,720021,88
303118,728573,74
303118,804852,58
303118,814031,234
303118,831838,100
303118,859599,69
303118,892846,110
303215,34924,381
303215,59550,1357
303215,64135,1004
303215,68618,1824
303215,71619,930
303215,80605,505
303215,115769,211
303215,191894,543
303215,209750,254
303215,239589,280
303215,244124,659
303215,265964,219
303215,313852,857
303215,322436,1285
303215,359129,656
303215,419839,1603
303215,430087,2832
303215,508949,202
303215,515741,203
303215,528099,539
303215,530577,329
303215,617660,167
303215,676985,499
303215,693469,7213
303215,779403,507
303215,923116,5735
303215,926341,698
303215,942223,313
304321,85370,60
304321,111351,240
304321,124092,898
304321,134783,243
304321,155818,340
304321,166845,219
304321,172260,1013
304321,175115,406
304321,268162,116
304321,282435,79
304321,285685,191
304321,337273,1087
304321,343176,165
304321,352427,74
304321,358032,62
304321,361613,1110
304321,384028,93
304321,397791,269
304321,405050,132
304321,429815,150
304321,442180,663
304321,442208,2722
304321,481574,185
304321,569289,81
304321,668467,68
304321,685277,248
304321,697735,102
304321,701088,98
304321,707607,352
304321,710003,122
304321,714905,65
304321,811014,67
304321,830738,643
304321,843807,337
304321,918042,4749
304321,926341,151
304321,957839,422
304970,7391,562
304970,46897,578
304970,97764,519
304970,124092,714
304970,169708,745
304970,181501,2693
304970,200862,737
304970,225992,1204
304970,285685,1643
304970,332403,613
304970,337273,4473
304970,353431,553
304970,361613,4983
304970,397791,1256
304970,433133,767
304970,442208,6291
304970,528099,1197
304970,550395,1054
304970,561824,568
304970,569289,939
304970,617660,1044
304970,640865,537
304970,660710,506
304970,695522,538
304970,707607,613
304970,714905,1217
304970,722609,678
304970,754813,828
304970,814128,712
304970,837094,4273
304970,837231,862
304970,923116,652
304970,962732,1883
305246,43965,610
305246,63682,1162
305246,124092,903
305246,219307,601
305246,271305,846
305246,285685,940
305246,337273,3759
305246,342156,397
305246,353431,576
305246,354754,576
305246,359822,692
305246,366172,547
305246,384028,367
305246,397791,11477
305246,429815,1637
305246,442180,291
305246,442208,1215
305246,632927,1010
305246,665615,1171
305246,707607,3043
305246,714905,1547
305246,810856,509
305246,853711,4060
305246,877336,276
305246,918042,712
305246,924533,460
305246,957839,357
305540,222019,2
305540,737971,2
305540,875119,6
305540,890120,2
306883,2393,594
306883,116583,1977
306883,158427,233
306883,264788,386
306883,370032,274
306883,432562,781
306883,545860,5679
306883,671635,267
306883,960493,560
306906,2518,465
306906,19394,164
306906,30048,259
306906,85370,1433
306906,117240,255
306906,134783,332
306906,158396,135
306906,203088,526
306906,225992,597
306906,268162,3612
306906,289302,351
306906,332403,1544
306906,337273,134
306906,404332,171
306906,417021,1071
306906,442208,282
306906,453204,248
306906,453949,131
306906,481574,549
306906,482465,209
306906,501406,785
306906,537312,1175
306906,550395,235
306906,561824,255
306906,631627,175
306906,671460,137
306906,695522,1866
306906,733553,999
306906,752306,175
306906,779403,527
306906,843807,144
306906,845658,183
306906,926341,487
307066,2518,31
307066,40691,80
307066,43965,184
307066,85370,41
307066,111351,32
307066,124092,91
307066,134783,576
307066,172260,73
307066,181501,39
307066,205688,21
307066,245135,22
307066,268162,77
307066,285685,74
307066,343176,40
307066,349349,23
307066,359822,61
307066,361613,2622
307066,364227,37
307066,375031,225
307066,392334,26
307066,395742,19
307066,442180,191
307066,513382,62
307066,577705,59
307066,593407,59
307066,645622,28
307066,680503,28
307066,853711,414
307066,918042,322
307066,984203,23
307077,33540,62
307077,59550,62
307077,161791,96
307077,292823,135
307077,299201,94
307077,354754,322
307077,361613,124
307077,395742,104
307077,397394,61
307077,453204,118
307077,478012,124
307077,546334,63
307077,863723,233
307077,951807,58
307836,48739,26
307836,83760,34
307836,85370,111
307836,124092,324
307836,134783,116
307836,156463,144
307836,168040,95
307836,175115,498
307836,181501,106
307836,203088,52
307836,219307,47
307836,279434,185
307836,282435,284
307836,311506,31
307836,332403,198
307836,347465,53
307836,378771,109
307836,429815,22
307836,442180,680
307836,442208,37
307836,467096,44
307836,467336,47
307836,481574,68
307836,576534,22
307836,634974,211
307836,656648,49
307836,712748,4741
307836,765004,56
307836,803781,46
307836,853711,607
307836,858686,38
307836,918042,638
307836,947232,59
307836,958530,59
308024,46897,5
308024,124092,41
308024,124806,7
308024,168040,1018
308024,181501,26
308024,200862,5
308024,252330,51
308024,350146,2
308024,354754,5
308024,384028,4
308024,407954,3
308024,419839,46
308024,429815,9
308024,442180,24
308024,464465,67
308024,495470,4
308024,532822,203
308024,577053,30
308024,636805,4
308024,680503,2
308024,689022,27287
308024,693469,2
308024,764771,32
308024,772796,28
308024,789786,4
308024,810277,7
308024,831838,8
308024,837231,2
308024,853711,19
308024,918042,413
308024,961450,2
308024,967776,5
308024,984203,4
308469,34924,690
308469,49317,362
308469,118072,670
308469,131555,450
308469,149835,1331
308469,239589,171
308469,308431,580
308469,318572,241
308469,361613,715
308469,364227,143
308469,364741,2058
308469,546334,216
308469,561941,1082
308469,563716,690
308469,682351,2542
308469,710291,489
308469,760269,473
308469,910272,1651
308469,975724,681
308470,64135,3369
308470,94700,1985
308470,117633,1205
308470,146455,1741
308470,159780,811
308470,227644,1735
308470,322436,2569
308470,325011,532
308470,334816,470
308470,390497,443
308470,395552,943
308470,508949,617
308470,524197,606
308470,531167,5254
308470,558292,1117
308470,567130,822
308470,644221,3379
308470,660174,1517
308470,660918,632
308470,665225,752
308470,668067,969
308470,682351,1491
308470,720021,627
308470,731343,1554
308470,779727,1071
308470,854954,1419
308470,882140,825
308470,947975,1223
308470,952765,974
309264,21244,324
309264,62760,307
309264,71619,503
309264,75840,962
309264,107765,236
309264,133459,305
309264,172970,290
309264,210399,635
309264,222168,1003
309264,225650,414
309264,231924,480
309264,311561,341
309264,323714,574
309264,412048,225
309264,466875,300
309264,483285,280
309264,528099,657
309264,546334,318
309264,549677,623
309264,554762,632
309264,671604,644
309264,706119,470
309264,760269,211
309264,835492,231
309264,838773,446
309264,843062,340
309264,845427,278
309264,880675,543
309264,930577,394
309264,942223,1233
309264,964439,312
309264,990451,201
310461,25918,2964
310461,49317,24958
310461,54879,1399
310461,70231,2929
310461,107765,1502
310461,137151,1317
310461,302845,3310
310461,361613,1511
310461,375383,2716
310461,426874,1752
310461,530577,1339
310461,580751,1594
310461,613540,1170
310461,715699,2014
310461,719321,1570
310461,720021,3838
310461,731343,2214
310461,750287,1214
310461,776827,4824
310461,784421,2456
310461,826806,1318
310461,828986,1914
310461,838905,3319
310461,876369,3184
310461,880536,1536
310461,913809,2274
310461,941182,2683
310461,955087,4890
310466,2864,47
310466,70231,57
310466,83962,151
310466,92270,37
310466,97764,71
310466,158427,51
310466,159780,50
310466,337273,46
310466,341932,517
310466,361613,34
310466,397791,83
310466,433133,107
310466,554209,133
310466,873407,33
310466,913684,86
312559,11502,100
312559,25918,1436
312559,59550,190
312559,70790,68
312559,71619,193
312559,118072,231
312559,173540,26
312559,178147,310
312559,244124,93
312559,289302,520
312559,322436,84
312559,357060,437
312559,419839,129
312559,510343,58
312559,528099,302
312559,530577,3095
312559,538512,25
312559,546334,660
312559,558834,73
312559,589532,170
312559,600576,587
312559,676985,186
312559,682351,10099
312559,693469,876
312559,720021,207
312559,731343,662
312559,760269,145
312559,814031,171
312559,865987,46
312559,880536,251
312559,892846,588
312559,961450,33
314004,43055,477
314004,64135,724
314004,71440,167
314004,85370,172
314004,91130,183
314004,111351,219
314004,124092,184
314004,134783,320
314004,155818,429
314004,156463,166
314004,169708,401
314004,172260,460
314004,199666,242
314004,282435,197
314004,323714,502
314004,337273,503
314004,352427,187
314004,359220,1630
314004,359822,255
314004,429117,396
314004,442208,573
314004,467336,879
314004,477242,226
314004,569289,173
314004,578968,229
314004,593896,568
314004,618507,528
314004,685277,349
314004,710003,182
314004,757587,374
314004,821099,1921
314004,853711,2732
314004,885751,226
314004,905373,379
314004,918042,753
314004,923116,335
314004,926341,192
314004,957839,281
314971,15238,4383
314971,59550,1456
314971,62959,1066
314971,71619,3671
314971,78544,7689
314971,80605,3292
314971,81586,13459
314971,157172,1408
314971,252330,1154
314971,313852,1790
314971,342381,1008
314971,530577,1187
314971,533074,3902
314971,555325,7157
314971,567422,3251
314971,676985,2233
314971,680503,1436
314971,693469,2003
314971,710003,2032
314971,793537,1252
314971,896302,2050
314971,964047,1525
314971,975724,1576
315247,3894,81
315247,28920,75
315247,62959,414
315247,64135,412
315247,79564,119
315247,90870,142
315247,99737,145
315247,159780,636
315247,230551,143
315247,308431,77
315247,319202,305
315247,322141,206
315247,357060,77
315247,372792,76
315247,397131,234
315247,431125,94
315247,447912,79
315247,466998,130
315247,516044,67
315247,615562,147
315247,618674,157
315247,742092,590
315247,772796,107
315247,790991,201
315247,864429,71
315247,890120,122
315247,914894,70
315247,935585,98
315247,940359,192
315247,944806,86
315247,961450,524
315247,978149,105
315247,998913,197
315410,168040,1
315410,353431,1
315645,3894,1
315645,5194,1
315645,22967,1
315645,76710,3
315645,77532,1
315645,80605,1
315645,205566,1
315645,282278,1
315645,313852,1
315645,430087,2
315645,490313,1
315645,569772,1
315645,634974,1
315645,761521,1
315741,45127,266
315741,110101,235
315741,154970,194
315741,189721,399
315741,191894,287
315741,220331,908
315741,246334,1387
315741,359220,294
315741,359964,306
315741,360794,701
315741,369424,561
315741,414172,1137
315741,449058,438
315741,546334,320
315741,567422,1163
315741,577053,950
315741,655018,957
315741,731273,550
315741,789786,2690
315741,839768,437
315741,853711,1518
315741,866793,3241
315741,869672,324
315741,880536,354
315741,885751,245
315741,894544,225
315741,923116,281
315741,943114,295
315741,967776,885
315741,991841,395
316303,7391,451
316303,83760,86
316303,85370,1813
316303,124092,2718
316303,134783,75
316303,155818,702
316303,172260,75
316303,173500,133
316303,175115,354
316303,181501,523
316303,203088,215
316303,268162,81
316303,282435,103
316303,332403,209
316303,337273,215
316303,343176,1134
316303,353431,269
316303,361613,639
316303,366172,168
316303,384028,341
316303,429815,1235
316303,442180,204
316303,481574,169
316303,561824,138
316303,610392,163
316303,640865,74
316303,668467,387
316303,689582,464
316303,697735,293
316303,701088,221
316303,714905,371
316303,765004,136
316303,795810,105
316303,807942,127
316303,810856,459
316303,837231,226
316303,850645,182
316303,861245,64
316303,918042,7886
316303,926341,96
316303,936020,75
